time,name,link,images,conpensation,type_of_job,description
2018-06-12 09:24,Electrical Engineer,https://newyork.craigslist.org/mnh/egr/d/electrical-engineer/6614842803.html,,"85,000.00 to 115,000.00",full-time,"
        ,
,
We are a Top Notch MEP Consulting Firm located in the New York City area and targeting a hire for a Senior Designer Electrical Engineer with experience, 7+ years, of electrical design on medium to large ground up and existing buildings.  ,
,
Must possess the following:,
,
Lab experience ,
Capability to design and document complete building systems (reports, drawings and book specifications) including but not limited to building switchgear, building electrical distribution, lighting control, fire alarm, emergency power and emergency/stand-by generator ,
PE or EIT/PE Eligible ,
Strong background working with other senior engineers to execute schematic design to construction documents through construction administration, including shop drawing review, construction meetings and RFI review/response. ,
Self-starter drive in setting and achieving project goals and milestones with limited supervision. ,
Senior experience acting as point of contact for coordination efforts with internal and external team members. ,
Consistent ability to maintain and execute project timelines and milestones across multiple clients and concurrent projects ,
Aptitude to derive conclusions from calculations and design to make recommendations to clients and senior staff.  ,
Capacity to guide and supervise to junior and entry level engineers.   ,
Expertise in maintaining orderly document control. ,
Strong communication skills. ,
Knowledge of Autodesk Revit and the BIM process required. ,
,
,
Knowledge of the following:,
,
NYC Building Codes including NYC Energy Conservation Code. ,
NEC ,
LEED Standards ,
Word, Excel, Power Point ,
AutoCAD, Revit and the BIM process,
,
Full Benefits, Vacation, 401K Plan, Bonus Plan, Flexible Schedule    "
2018-06-12 10:43,Job Captain / Intermediate Architect - Immediate Hire!,https://newyork.craigslist.org/mnh/egr/d/job-captain-intermediate/6614916512.html,,competitive salary + benefits,full-time,"
        ,
The most sought after interior architecture practice in Manhattan, with a core focus in progressive workplace clientele including Tech/Media/Advertising, as well as a new and evolving luxury retail studio, is searching for top talent at the Intermediate-PA level. ,
,
This is a full time role to assist on the full design process.,
,
Minimum Requirements:,
1. 2+ Years in workplace/retail design projects,
2. Full process design through Construction Documentation and CA experience,
3. Graduate of architecture/design school,
,
Candidates who are immediately available and qualified, please respond with your most up-to-date resume and work samples/portfolio    "
2018-06-12 11:07,Architectural Job Captain,https://newyork.craigslist.org/mnh/egr/d/architectural-job-captain/6614942771.html,,competitive,full-time,"
        ,
SBLM New York office looks for a highly motivated Job Captain who is a team player with excellent CAD/Graphic and communication skills. Ideal candidate will be a well-organized, detail-oriented individual who is accustomed to working on and leading the production of multiple projects. ,
,
Responsibilities include, but not limited to: ,
Coordinate and develop construction documents,
Take on technically challenging issues with Project Manager,
Perform code and zoning analyses,
Review and redline drawings,
Oversee drafters, as required by the project,
Produce deliverables without requiring constant supervision,
Coordinate meetings with consultants,
Organize and lead site visits and surveys,
Conduct material research and meet with vendor as necessary, to understand,
materials and products,
Take initiative to complete work,
,
Requirements:,
Bachelor's Degree in Architecture,
3+ years experience in an Architect's office and working on Commercial / Retail projects,
Proficient in AutoCAD and other applicable industry software,
General understanding of codes and zoning,
General knowledge of building details and construction process,
Knowledge of Revit and SketchUp are desirable ,
Positive attitude and driven to succeed    "
2018-06-12 19:50,Heavy Construction Site Safety Auditor in NYC area,https://newyork.craigslist.org/mnh/egr/d/heavy-construction-site/6615505800.html,,Commensurate with skills and experience,full-time,"
        ,
Seeking a qualified heavy construction safety auditor to audit transportation construction sites around the NYC area.,
,
Experienced in performing safety audits for heavy construction sites, including the development of site safety audit reports.  Transportation construction site survey experience preferred.,
,
Duties and responsibilities include:,
,
•	Survey performing visual audits and documentation of construction related activities on heavy construction transportation projects to verify safety compliance with state and federal regulations,
,
•	Scheduling routine site safety audits, summarizing findings and preparing reports of the sites audited, including any deficiencies noted; maintaining and filing site safety audit reports; attending progress and pre-construction meetings as assigned; working with construction team members to safeguard against unsafe work practices by contractors and sub-contractors; working cooperatively with others to create a safe work site environment ; and communicating effectively with the contractor and facility owners.,
,
Educational Requirements,
,
•	Associates Degree in Occupational Safety preferred.,
•	OSHA 30 Hour Certification preferred.,
•	American Red Cross First Aid Safety Certification preferred.,
,
Computer Skills:,
,
•	Basic computer skills (Word & Excel) are desirable as well as experience with using laptop computers for preparing and documenting reports including site location mapping.,
•	ArcGIS applications desirable.,
,
Additional Qualifications:,
,
•	Ability to work independently.,
•	Experience and knowledge in construction site safety requirements.,
•	Physically fit and experienced with accessing confined spaces; climbing ladders and scaffolding to access remote high-level work areas.,
•	Valid driver's license; good driving record and personal vehicle for travel to and from assigned construction sites.,
,
    "
2018-06-13 09:38,Entry to Mid Level Architect or Designer,https://newyork.craigslist.org/mnh/egr/d/entry-to-mid-level-architect/6615805486.html,,Commensurate with experience,employee's choice,"
        ,
Published award winning Residential Interiors Firm seeking entry to mid level architect or interior designer.  Must know excel and basic auto cad. Will be involved in interiors side of projects including client meetings and interior design, furniture, finishes and fabrics. Light book keeping also required. Include resume, cel and email in your response. 2 small jpg or pdf images of your work can be included. Be sure to include cel or email to contact you in the body of the email.    "
2018-06-13 10:13,Commissioning / Retro Commissioning Leader,https://newyork.craigslist.org/mnh/egr/d/commissioning-retro/6615838254.html,,"110,000.00 to 140,000.00",full-time,"
        ,
Senior Commissioning Engineer / Leader ,
Role Description,
,
The Senior Commissioning Engineer will oversee and manage all aspects of our rapidly growing commissioning practice, as well as managing individual commissioning projects, primarily new construction or tenant fit-outs. The successful candidate will be expected to oversee a small staff of engineers responsible for diagnosing, analyzing and troubleshooting complex HVAC systems and controls. The Senior Commissioning Engineer will also be expected to interface with clients, project stakeholders, and contractors to deliver projects on time and on budget. Critically, the successful candidate will be charged with building internal processes focused on the efficient delivery of the highest quality commissioning scopes in the industry, for some of the biggest names in real estate. The Senior Commissioning Engineer will be expected to participate in industry conferences, obtain relevant industry certifications and to be comfortable in a fast-paced environment. The right candidate possesses a mix of people and process development and management as well as the skills to develop new business. This position has potential for a great deal of professional growth and satisfaction joining the amazing team at the premier sustainability and energy consulting firm in the nation.,
,
Major Responsibilities,
,
Oversight of a small team of commissioning engineers ,
Build and improve commissioning process at our firm, which may include spreadsheet-based tools, inventories of equipment, project management tracking, calculators, etc. ,
Perform construction observations, review contract documents, develop functional test plans and perform tests for a wide variety of mechanical, and controls systems.,
·     Execute all aspects of commissioning projects including field data collection, design reviews, checklist development, on-site functional testing, performance tests, analysis, calculations and final report writing,
,
Witness and interpret equipment performance tests, install and use testing equipment and analyze data collected ,
Contribute to engineering teams in the delivery of mechanical/electrical systems commissioning, energy and consulting on complex projects for local and national clients.,
Complete written commissioning reports and clearly communicating results to clients and stakeholders ,
Perform research into new technologies and remaining up to date on industry trends,
· Active participation in the development of internal company initiatives ,
,
,
,
Experience / Skill Requirements ,
,
·       5-15 years of professional experience in New Construction or Existing Building Cx,
,
·       Bachelor's degree in Engineering ,
,
·       Experience or in-depth knowledge of major HVAC equipment operations and functional testing,
,
·       A major plus if you have the following certifications: CCP, BCxP, CxA (AABC),
,
·       A major plus if you have experience with completing commissioning-related LEED credit documentation,
,
·       Experience managing people,
,
·       Process-oriented individuals with a proven track record of implementing effective internal processes ,
,
·       Microsoft Excel and/or Access experience a plus,
,
·       Excellent writing skills required (writing samples required),
,
·       Excellent communication, time management skills as well as attention to detail,
,
·       Comfortable in a fast-paced environment with ability to multi-task,
,
·       Experience/expertise with using test equipment, such as ADM airflow data multimeter (and velgrid, flow-hood, etc.), ultrasonic leak detector, ultrasonic flow meter, HDM (hydro meter) combustion analyzer, and other more common test equipment (IR Camera, temp/RH probes, IAQ meters etc.),
,
,
,
,
,
Benefits,
,
·       Medical, Dental, and Vision Benefits,
,
·       401k ,
,
·       Performance Bonus Program,
,
·       Employee Cost-Share Program,
,
·       Minimal travel outside of New York City Area,
    "
2018-06-13 12:52,Junior Architect | Recent Grad!,https://newyork.craigslist.org/stn/egr/d/junior-architect-recent-grad/6616017086.html,,50K,full-time,"
        ,
Do you live in New York or New Jersey? ,
Do you value a work/life balance and terrific work environment with lots of paid time off?  ,
Are you an intermediate level Architect with great skills and experience? ,
Then take a look at this great opportunity!  ,
Staten Island, NY firm focusing upon High Rise Buildings, Residential Projects. ,
,
Duties include: Architectural Design. Construction Documents Coordination. ,
Field Survey. ,
Code Analysis. ,
Project Coordination .  ,
,
You will use the following skills: AutoCAD Adobe Creative Suite Revit SketchUp  ,
,
Required education: Bachelors or Masters Degree in Architecture from an accredited university.    "
2018-06-13 13:20,Architect,https://newyork.craigslist.org/wch/egr/d/architect/6616050851.html,,Will be furnished to right candidate,contract,"
        ,
Award winning Architecture Firm in lower Westchester County needs an Entry Level and Intermediate Architect for  major NYCSCA project and other educational, municipal and recreational buildings to work in collaborative team environment that fosters professional development.  Office is convenient to NYC and suburbs via rail and highway.,
Candidate must offer the following:,
-proficiency with Autodesk REVIT, AutoCAD (mandatory - submit description supporting proficiency and experience),
-experience with other visualization and production software (Photoshop, Sketch-up, 3-D applications),
-experience with design and construction documents,
-good oral and written communication skills,
-Candidate must currently reside within NYC Metropolitan Area    "
2018-06-13 13:44,Junior Architect or Student,https://newyork.craigslist.org/mnh/egr/d/junior-architect-or-student/6616079637.html,,Based on Experience,part-time,"
        ,
Small Architectural / Interior Design firm located in the Upper West Side, specializing in residential and commercial projects, seeks talented junior architect or student. Work will consist of assisting in all phases of schematic design, development, preparation of DOB drawings and applications, construction documents, construction site visits, archiving and general office activities. ,
,
Candidates must be highly motivated, quick learners, with a passion for architecture and desire to learn and grow. Excellent AutoCAD drafting abilities and 3D rendering are a must. Candidates must be responsible, organized, punctual, reliable, have good communication skills, and be team-players, capable of multi-tasking and focused on producing accurate results. ,
,
Please reply ONLY if you:,
,
1. Minimum BA in Architecture,
2. Previous working experience in an Architectural firm is a plus,
3. send pdf work samples of similar work ONLY  ,
4. send a cover letter and your resume ,
5. indicate your availability,
,
You reply must include response to all 5 requirements,
,
For more about our firm, visit www.43hundred.com,
    "
2018-06-13 14:23,Senior Architect for boutique office,https://newyork.craigslist.org/mnh/egr/d/senior-architect-for-boutique/6616126370.html,,based on experience,full-time,"
        ,
Neal Beckstedt Studio, a boutique architecture and interior design firm located in Manhattan, seeks a skilled Senior Architect to spearhead high-end residential & commercial projects. The studio focuses primarily on high-end residential projects but approximately 10% of the studio's projects are commercial.  The main project for this role will be to lead a custom large office of 30,000sqft for a repeat client through design and full project management. Approach to offices will be along the lines of a custom residential fit out.,
,
Candidate will work directly with principal, lead studio architect and other team members to manage and oversee all architectural aspects of the projects from concept through punch list. ,
,
Candidate should have the following skills:,
•	Great design and eye for detail,
•	Create detailed filing sets,  bid sets & construction documents,
•	Experience with NYC building codes ,
•	Excellent communication skills dealing with clients, contractors, and other vendors,
•	Excellent onsite experience and problem solving,
•	Excellent AutoCad skills,
•	Capable to delegate and lead junior architects and designers,
•	Possess a strong work ethic with a great attention to detail,
•	Previous experience in residential design a plus (NBS commercial projects have a very custom residential approach),
,
Applicants should be able to work independently. Proficiency with software such as Sketch Up, Adobe Creative Suite, and Microsoft Office Suite is required. Hand sketching abilities are appreciated. ,
,
If you feel you meet above qualifications and would like to be considered for the position, please email your cover letter, resume and work samples.,
,
    "
2018-06-13 15:00,Architect field representative,https://newyork.craigslist.org/mnh/egr/d/architect-field-representative/6616168109.html,,Compensation based on experience.,full-time,"
        ,
Nelligan White Architects PLLC seeks to hire a field representative with minimum 5 years' experience and an architectural background. Registered architects are encouraged to apply. With a shared belief that good architecture should enhance the quality of life for the individuals and communities involved, Nelligan White has an incredibly talented and diverse staff that is passionate about producing high caliber work in both the public and private sectors. It is an exciting time at our firm as we have several comprehensive renovation and resiliency public housing projects going into construction. We look forward to adding a new member to our team and working together towards the many goals we have set for our firm. An interest in public-sector work is highly desirable.,
,
Ideal applicants will demonstrate the following attributes:,
,
- Highly motivated,
- The ability to work independently and as part of a team,
- Exemplary verbal and written communication,
- Previous work experience with all phases of design and construction administration,
- Strong conceptual thinking and technical skills (design and drawing),
- The ability to work efficiently in a fast-paced environment,
,
Located in the heart of the Flatiron District, Nelligan White Architects is a 30-person firm with diverse clients and committed coworkers. Despite our small size we are having an outsized effect on our city - Nelligan White was recognized as having the third most alteration work underway of any firm for 2016.,
,
,
Nelligan White offers a competitive salary and excellent benefits package. Interested candidates must email a cover letter, resume, and work samples as one PDF. Please reference CF-02 at top of your cover letter. No phone calls please.,
    "
2018-06-13 15:00,Jr Estimator/Drafter role,https://newyork.craigslist.org/que/egr/d/jr-estimator-drafter-role/6616168765.html,,DOE,full-time,"
        ,
Jr Estimator/Drafter Position ,
,
A leading Marble & Stone distributing and fabrication company is looking for a Jr Estimator/Drafter to work with our team of Architects and Engineers and convert designs into technical plans. Jr Estimator/Drafter responsibilities include gathering drawings and specifications, calculating material and equipment requirements and setting up production methods. If you have hands-on experience with computer-aided design (AutoCAD) software and are familiar with building processes, we'd like to meet you.,
,
Ultimately, you'll help us build functional, secure and well-designed products and structures that meet our needs. This person must possess strong interpersonal skills, in order to efficiently communicate & assess client needs. Join our team and learn the ins and outs of our industry!,
,
Responsibilities:,
❏ Liaise with architects and engineers to gather product and structural requirements and designs,
❏ Calculate dimensions, weight limitations and requirements in materials,
❏ Describe production methods step-by-step (including equipment and software types to be used),
❏ Create detailed designs with computer-aided design (AutoCAD) software,
❏ Design diagrams, maps and layouts to illustrate workflow,
❏ Prepare and review rough sketches and review them along with the engineering team,
❏ Ensure final designs comply with regulations and project specs,
❏ Create manuals that describe existing products' operation and maintenance plans using AutoCAD,
❏ Work from rough sketches and specifications created by engineers and architects,
❏ Help design & draft products with engineering and manufacturing techniques,
❏ Create drawings from architectural & engineering documents, following project specifications,
❏ Prepare multiple versions of designs for review by engineers and architects,
❏ Specify dimensions, materials, and procedures for projects ,
❏ Work under the supervision of engineers or architects,
,
Requirements: ,
,
❏	  Proven work experience as a Drafter or similar role,
❏	  Hands-on experience with computer-aided design (AutoCAD) software,
❏	  Familiarity with 3D modeling tools,
❏	  Good math skills,
❏	  Ability to meet deadlines,
❏	  Experience in stone/construction field, preparing & planning large scale projects using AutoCAD, etc. ,
,
Qualifications:,
❏	Bachelor's degree from an accredited University,
❏	3 years of drafting experience ,
❏	A detail-oriented approach to tasks,
❏	A natural problem-solver,
❏	Strong industry research skills,
    "
2018-06-13 15:34,SENIOR ANALYTICS CONSULTANT,https://newyork.craigslist.org/mnh/egr/d/senior-analytics-consultant/6616206898.html,,Determined by experience,full-time,"
        ,
ERS seeks a candidate who is passionate about improving energy efficiency, maximizing economic competitiveness, and minimizing environmental impacts. The candidate will be responsible for the management and development of the ERS analytics practice. Candidates should have 5 or more years of experience, with an emphasis on project management and leadership and that includes knowledge of Python, statistical analysis, and database management. We are looking for an individual ready to make their mark in this field and to mold a young and enthusiastic team. An advanced degree in economics or quantitative social science is preferred.,
,
ERS is a progressive energy engineering consulting firm specializing in the implementation and evaluation of energy efficiency projects and programs. ERS is one of the leading energy management and environmental consulting firms in the United States, providing technical, policy, implementation, and program advisory services to clients throughout the US and Canada and abroad.,
,
The ERS staff has been involved in some of the largest and most ambitious programs, energy projects, and research studies addressing resource conservation in the country. Our areas of specialization include assessment and implementation of energy efficiency projects; utility program planning, management, and evaluation; renewable/sustainable development assessment; continuous metering and monitoring; development of analytical tools and database software systems for energy analysis; technology assessment; premium efficiency lighting design; and energy code compliance.,
,
Related projects that this position will involve include:,
,
-Statistical sampling and aggregate analysis techniques to assess statistical precision,
-Predictive models for energy efficiency savings and program evaluation,
-Analytical models that identify customers with high energy-saving potential,
-Models to forecast energy demand,
-Time-series data pipeline including cleaning, storage, aggregations, and anomaly detection,
-Relational database design and maintenance,
-Analytic web-based dashboards,
-Mobile applications for metadata collection,
-Experience in energy, consulting, and project management and strong technical knowledge of energy efficiency practices and programs are also highly desirable. ,
-The ability to work closely with customers, vendors, and efficiency program administrators is essential, as are business development, administration, design, and/or project management skills.,
_______________________________________________________________________,
,
To apply for this position send a cover letter with your resume to recruiting@ers-inc.com. ,
________________________________________________________________________,
,
ERS is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex (including pregnancy, sexual orientation and gender identity), national origin, citizenship, disability, protected veteran status, or any other protected class. In addition to federal law requirements, ERS complies with applicable state and local laws governing nondiscrimination in employment in every location in which the company has facilities. This policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, compensation and training. ERS expressly prohibits any form of workplace harassment based on any protected class.    "
2018-06-13 15:41,CLEAN ENERGY ENGAGEMENT SPECIALIST,https://newyork.craigslist.org/mnh/egr/d/clean-energy-engagement/6616214754.html,,Determined by experience,full-time,"
        ,
ERS has an immediate opening for an Energy Efficiency - Clean Energy Engagement Specialist with excellent customer skills to support activities in New York State.,
,
We are looking for an outgoing self-starter with strong technical, communication, and interpersonal skills. In this role, you will interface with real estate industry professionals and commercial and industrial customers at their facilities and guide them through the process of identifying energy efficiency or distributed energy projects and participating in New York's energy efficiency programs. Some travel will be expected.,
,
The ideal candidate must be customer focused; have experience working with commercial building systems, manufacturing/industrial process systems, and distributed energy technologies; be effective in communicating with all levels of management and operations staff (from the CFO to the maintenance manager); understand the decision-making process for capital equipment purchases; and have experience working with industry stakeholders such as technology vendors, engineering and architecture firms, trade associations and industry groups, and other strategic partners. Prior experience in commercial facilities or industrial/manufacturing settings is required. Experience with energy efficiency programs and assessment and a technical background are preferred. Excellent writing, communications, presentation and customer-relationship development skills are mandatory. Familiarity with Tableau/GIS and relevant demographic/building data sets a benefit. At least two years of experience in the clean energy field preferred.,
,
The Engagement Specialist will be responsible for:,
,
-Developing strong relationships and deep engagement with commercial and industrial customers for energy-related projects and improvements,
-Providing customer support and programmatic assistance to facility owners and operators associated with participation in state energy efficiency or distributed energy programs,
-Connecting with vendors and industry partners to identify potential energy efficiency projects for customers,
-Working with staff engineers to provide technical review and assessment of energy-related projects, conduct/direct site surveys, and analyze efficiency measures,
-Preparing comprehensive reports with detailed findings,
_________________________________________________________________________,
To apply for this position, send a cover letter with your resume to recruiting@ers-inc.com. ,
___________________________________________________________________________,
,
ERS is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex (including pregnancy, sexual orientation and gender identity), national origin, citizenship, disability, protected veteran status, or any other protected class. In addition to federal law requirements, ERS complies with applicable state and local laws governing nondiscrimination in employment in every location in which the company has facilities. This policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, compensation and training. ERS expressly prohibits any form of workplace harassment based on any protected class.    "
2018-06-13 15:52,INDUSTRIAL DESIGNER/MECHANICAL ENGINEER /JUNIOR DRAFTSMAN,https://newyork.craigslist.org/brk/egr/d/industrial-designer/6616227031.html,,Compensation is commensurate with experience and skills.,full-time,"
        ,
Aqua Design Group is a worldwide leader in the design and manufacture of custom water features and Metal fabrication.,
Our commitment is to deliver the highest quality products and services. Our highly skilled team take exceptional pride in producing superior quality service and products. We are a progressive and growing company looking for an individual interested in a long term position. We are offering an excellent opportunity for an experienced Industrial Designer / Mechanical Engineer / Junior Draftsman to join our team. Position requires working daily in our office, telecommuting is not an option.,
,
Our projects are unique one-of-a-kind designs integrated into building architecture. Projects include public, private residential and commercial buildings, restaurants, educational, hospitality and healthcare facilities.,
,
Our specialized firm is seeking a full-time mechanical engineer/junior draftsman who is talented, detail-oriented, well organized, and self-motivated to start immediately. Individual with a positive attitude and cheerful disposition is encouraged to join our team. ,
,
Responsibilities:,
,
- The primary duty is drafting using AutoCAD and Inventor;,
- Support the project team with all phases of estimating and project development,
- Creating parts and assembly drawings, shop drawings, fabrication quality digital models, and presentation quality drawings.,
- Keep both physical and digital project folders organized;,
-  Estimation of projects and working with our fabrication team on development of parts and projects as required.,
- Solving problems with guidance from supervisors;,
- Occasional travel in NYC boroughs and surrounding area.,
,
If you have a good understanding of hydraulics with piping and pump systems please note (Hydraulics) in the subject.,
,
 If you have a good understanding of metal fabrication please note (metal fabrication) in the subject.,
,
Qualifications:,
,
- Knowledge of architectural and engineering drafting ;,
- Must be able to communicate in English clearly and concisely both verbally and in writing;,
- Ability to complete tasks independently and efficiently with accuracy a must;,
- Must be willing to learn, improve and adapt to a changing work environment.,
- Must be creative and innovative.,
- Ability to manage multiple tasks in a fast-paced environment under minimal supervision ,
This is a full time position for the right candidate. Compensation is commensurate with experience and skills. We offer a supportive and friendly environment with room to grow.,
,
We are located in Mill Basin Brooklyn. ,
,
If interested, please submit a cover letter and resume.  Provide work examples of possible.,
    "
2018-06-13 16:35,Jr Architect- Revit,https://newyork.craigslist.org/mnh/egr/d/jr-architect-revit/6616272727.html,,Competitive,full-time,"
        ,
Tribeca A&E Firm working on commercial and residential projects is seeking an experienced Junior Architect and Draftsman having at least 1 year full time equivalent experience, proficiency in AutoCAD and Revit A+ to join our team. In this fast-paced role, you will work with Project Architects to complete all building types of construction drawings using Revit. Excellent benefits available.,
,
Qualifications:,
,
Architectural Bachelor's Degree (2+ years),
Minimum of 1 full year or equivalent experience completing Construction Documents,
Revit proficiency mandatory,
Experience in Surveying and capable of taking a project from Design Development to CD phase,
Fair understanding of Architectural and MEP Coordination,
Firm Knowledge of building elements,
Provide portfolio projects that best exemplify the above qualifications,
Job Type: Full-time    "
2018-06-13 17:21,Architectural drafter,https://newyork.craigslist.org/brk/egr/d/architectural-drafter/6616318656.html,,by job,part-time,"
        ,
Looking for a auto cad drafter to prepare construction plans for filling has to be fast & flexible hours  familiar with nyc building code & zoning    "
2018-06-13 17:54,"Construction Superintendent,  Long Island NY",https://newyork.craigslist.org/lgi/egr/d/construction-superintendent/6616350461.html,,Compensation Will Commensurate With Experience,full-time,"
        ,
Construction Site Superintendent:,
,
Construction Company (General Contractor Building Work) located in Eastern Long Island who self performs a portion of trades is looking for an experienced and qualified Field Site Supervisor for immediate hire to manage small to midsize municipal projects located in both Nassau and Suffolk County Long Island, NY. ,
• Must be familiar with municipal new construction and renovation projects with a good working knowledge of all trades.    ,
  Have proficient layout skills and be able to use a transit and a laser to shoot line and grade.,
• Must have a minimum of 5 years prior experience managing projects from start to completion. ,
• Able to professionally communicate on a daily basis with architects, engineers, sub-contractors of various trades, and all in house crews involved on a project. Create and manage Safety Logs, time sheets, daily report, change orders and be proactive in maintaining a safe jobsite compliant with OSHA requirements. Able to expedite the progress schedule to completion including punch list items.,
• Must possess managerial skills, problem solving abilities, organizational skills, and be detail oriented. Must be adept with specs, drawings and able to identify inconsistencies and resolve them in a timely manner. ,
• Vast knowledge reading detailed blueprints.  OSHA (30-Hour)/DOB certifications (32 Hour Supported & Suspended Scaffold User). 40 Hour Site Safety Manager Course & the Construction Site Fire Safety Manager (CSFSM) would be a plus.,
• List all managed projects and certifications on resume.,
• Please send resume ,
,
LONG TERM CAREER POSSIBILITY    "
2018-06-13 19:21,Construction Admin / Project Asst,https://newyork.craigslist.org/brk/egr/d/construction-admin-project/6616424726.html,,Based on experience,full-time,"
        ,
Growing construction company is looking to hire immediately for a Office Administrator / Jr. Project Manager position. Candidate MUST have experience with Office administration and billing for public construction projects especially SCA and Housing Authority.,
,
    "
2018-06-14 10:17,Project Manager/Estimator,https://newyork.craigslist.org/wch/egr/d/project-manager-estimator/6616783796.html,,$,full-time,"
        ,
Small architectural woodworking company in Yonkers specializing in custom wood windows and doors is in need of a project manager/estimator/drafter.  Must be architecturally-minded and understand how window and door components come together, along with having the ability to compile materials list for projects and get them ordered. This job requires a professional attitude and appearance for visiting high-end clientele while creating estimates. Energetic and positive disposition necessary. Will train the right person.,
,
Additional qualifications include:,
•	Job scheduling,
•	Able to compile take-offs,
•	Able to work with Excel files,
•	Highly organized and detail oriented,
•	A comprehensive understanding of woodwork details and layouts,
•	Able to work independently and understand how to get task completed.,
•	Motivated team player,
•	Excellent English communication skills, both written and verbal,
    "
2018-06-14 10:33,Architect,https://newyork.craigslist.org/mnh/egr/d/architect/6616798950.html,,Commensurate with Experience,full-time,"
        ,
Architectural firm located in midtown is seeking a motivated individual to assist with design and development of construction documents for residential and commercial projects in the NYC Metropolitan area.,
,
Individuals with the following qualifications may request an interview:,
,
- Minimum seven (7) years USA experience,
- Fluency in English,
- Proficiency in architectural design and construction methods,
- Prompt and highly disciplined,
- Detail oriented,
- AutoCAD proficiency ,
,
Candidates with the above qualifications should submit their resume, work samples in PDF files and three (3) professional references.,
,
    "
2018-06-14 12:29,Intermediate Junior Architectural Designer,https://newyork.craigslist.org/mnh/egr/d/intermediate-junior/6616926677.html,,Commensurate with Experience,full-time,"
        ,
KGA is a small, twenty-five year old firm based in Chelsea with a wide array of projects, including commercial, institutional, multi-family residential, single-family residential, and temporary installations. Employees experience all aspects of design, from Schematics through Construction Administration.,
,
Kossar + Garry Architects, LLP (KGA), is looking for a talented and creative individual to fill a Junior Designer position with 2-5 years of experience.,
,
Requirements:,
- Minimum Bachelors of Architecture.  Applicants that do not have a Bachelors of Architecture will not be considered.,
- Professional Revit Experience,
- Strong graphic skills required, including expertise in AutoCAD, Revit, Rhino, Adobe Creative Suite, and 3D modeling software.,
- Ability to communicate well in English verbally and in writing with clients, consultants, and contractors is essential.,
- Strong multi-tasking and organizational skills are required.,
- Word and Excel familiarity is a plus.,
- Familiarity with NYC Zoning and Building Codes is a plus.,
,
Please send your resume and work samples in PDF format, max of 5mb.,
Include SALARY requirement on your cover letter.,
,
    "
2018-06-14 13:37,Use LEGO® to teach kids engineering concepts!,https://newyork.craigslist.org/que/egr/d/use-lego-to-teach-kids/6617005218.html,,$18.00/hour + excess drive time paid if over one-hour/day,part-time,"
        ,
Are you a tinkerer? Do you enjoy taking things apart and then putting them back together? How about playing with LEGO®? Would you like to use a ridiculous amount of LEGO® materials to teach kids how the world works? If so, then this may be your dream job!
,
,
, is an educational enrichment company that introduces children in grades K-8 to STEM concepts using LEGO® components.
,
,
We are hiring additional smart, creative, dynamic LEGO® Engineering Instructors to join our team delivering our great programs throughout the NYC Metro area including, Bronx, Brooklyn, Queens, Long Island, Manhattan, Staten Island, Westchester. This part-time position includes teaching full day camp programs during the summer, and daily after-school programs during the school year with occasional weekend birthday parties or community events as well.  
,
,
, Lugging 40 pound totes in and out of your car, leading excited kids through challenging projects, managing classroom conflicts, cleaning up all that LEGO® - this will be the toughest job you'll ever love!
,
,
,
,
,
,
,We also pay a 3 hour daily class minimum rather than just the hour or so spent in the classroom.   
,
,
	,
,		
,
,	
,
,
, to learn more about the job and submit your online application!
, 
, 
,
, 
, 
Find us on Facebook: ,
, 
, 
**This organization is not affiliated with the LEGO® GROUP.**    "
2018-06-14 13:57,Drafter,https://newyork.craigslist.org/wch/egr/d/drafter/6617027558.html,,$15 to $30 per Year,full-time,"
        ,
,Seeking AutoCAD Drafter with at least one year of experience using AutoCAD software.,Candidates will be drafting safety logistic plans for construction site, most of which are in NYC. Construction projects are multi-family buildings, commercial projects and large end residential projects.,MUST HAVES:,-AutoCAD (At least 1 full year of AutoCAD),-Construction Background (Commercial Buildings), , , ,Our people are everything. For more than 30 years, Aerotek Inc. has distinguished itself as a leader in recruiting and staffing services by having a deep understanding of the intersection of talent and business. As a strategic partner to more than 17,000 clients and 300,000 contract employees every year, Aerotek's people-focused approach yields competitive advantage for its clients and rewarding careers for its contract employees. Headquartered in Hanover, Md., Aerotek operates a network of over 230 non-franchised offices with more than 6,000 internal employees dedicated to serving our customers. To learn more, visit Aerotek.com. ,  ,    "
2018-06-14 14:34,AutoCAD assistance,https://newyork.craigslist.org/jsy/egr/d/autocad-assistance/6617069351.html,,Comensurate with experience,employee's choice,"
        ,
Architectural firm located in Rahway, NJ looking for person experienced in AUTOCAD for historic preservation and exterior repair projects. Must be self starter with some experience in preparing drawings of existing buildings from scratch and field notes.    "
